Kota Asal,Kota Tujuan,Jenis Kendaraan,Nama Kendaraan,Kelas,Jam Berangkat,Jam Tiba,Harga,Durasi Perjalanan
Cirebon,Surabaya,Kereta,Kertajaya 220A,Ekonomi,17:42,01:02,340000,440
Cirebon,Surabaya,Kereta,Jayabaya 108,Ekonomi,20:34,03:56,430000,442
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:24,20:33,450000,369
Cirebon,Surabaya,Kereta,Pandalungan 78F,Eksekutif,23:24,07:03,600000,459
Cirebon,Surabaya,Kereta,Pandalungan 78F,Eksekutif,23:24,07:03,570000,459
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:24,20:33,395000,369
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:24,20:33,435000,369
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Ekonomi,14:24,20:33,315000,369
Cirebon,Sragen,Kereta,Matarmaja 234A,Ekonomi,14:18,20:44,225000,386
Cirebon,Sragen,Kereta,Matarmaja 234A,Ekonomi,14:18,20:44,220000,386
Cirebon,Sragen,Kereta,Matarmaja 234A,Ekonomi,14:18,20:44,235000,386
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:02,20:33,395000,391
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Ekonomi,14:02,20:33,315000,391
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Ekonomi,14:02,20:33,305000,391
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:02,20:33,450000,391
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:02,20:33,435000,391
Cirebon,Sragen,Kereta,Gaya Baru Malam Selatan 106,Ekonomi,14:02,20:33,290000,391
Cirebon,Surabaya,Kereta,Pandalungan 78F,Eksekutif,23:24,07:03,620000,459
Cirebon,Sragen,Kereta,Ranggajati 116,Ekonomi,07:13,12:56,320000,343
Cirebon,Sragen,Kereta,Ranggajati 116,Ekonomi,06:45,12:56,320000,371
Cirebon,Sragen,Kereta,Ranggajati 116,Eksekutif,06:45,12:56,480000,371
Cirebon,Surabaya,Kereta,Gumarang 130A,Eksekutif,23:41,07:06,570000,445
Cirebon,Surabaya,Kereta,Gumarang 130A,Eksekutif,23:41,07:06,620000,445
Cirebon,Surabaya,Kereta,Gumarang 130A,Eksekutif,23:41,07:06,600000,445
Cirebon,Surabaya,Kereta,Gumarang 130A,Bisnis,23:41,07:06,390000,445
Cirebon,Surabaya,Kereta,Gumarang 130A,Bisnis,23:41,07:06,370000,445
Cirebon,Surabaya,Kereta,Gumarang 130A,Bisnis,23:41,07:06,350000,445
Cirebon,Surabaya,Kereta,Pandalungan 78F,Eksekutif,23:24,06:41,570000,437
Cirebon,Surabaya,Kereta,Pandalungan 78F,Eksekutif,23:24,06:41,620000,437
Cirebon,Surabaya,Kereta,Pandalungan 78F,Eksekutif,23:24,06:41,600000,437
Cirebon,Surabaya,Kereta,Pandalungan 78F,Eksekutif,23:24,06:41,715000,437
Cirebon,Sragen,Kereta,Ranggajati 116,Eksekutif,07:13,12:56,480000,343
Cirebon,Jakarta,Kereta,Gajayana 55,Eksekutif,00:31,03:10,570000,159
Cirebon,Jakarta,Kereta,Gajayana 55,Eksekutif,00:31,03:10,460000,159
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:01,580000,135
Cirebon,Jakarta,Kereta,Singasari 103,Eksekutif,02:40,06:09,310000,209
Cirebon,Jakarta,Kereta,Singasari 103,Eksekutif,02:40,06:09,340000,209
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,05:05,565000,162
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,05:05,430000,162
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,05:05,615000,162
Cirebon,Jakarta,Kereta,Sembrani Luxury 63L,Eksekutif,02:23,05:05,1375000,162
Cirebon,Jakarta,Kereta,Sembrani Luxury 63L,Eksekutif,02:23,05:05,1250000,162
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,05:05,600000,162
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,05:05,675000,162
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,04:47,430000,144
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,04:47,615000,144
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,04:47,565000,144
Cirebon,Jakarta,Kereta,Singasari 103,Ekonomi,02:40,06:09,225000,209
Cirebon,Jakarta,Kereta,Sembrani Luxury 63L,Eksekutif,02:23,04:47,1250000,144
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,04:47,675000,144
Cirebon,Jakarta,Kereta,Sembrani Luxury 63L,Eksekutif,02:23,04:47,1375000,144
Cirebon,Jakarta,Kereta,Gajahwong 137,Eksekutif,02:07,05:13,340000,186
Cirebon,Jakarta,Kereta,Gajahwong 137,Eksekutif,02:07,05:13,285000,186
Cirebon,Jakarta,Kereta,Gajahwong 137,Eksekutif,02:07,05:13,315000,186
Cirebon,Jakarta,Kereta,Gajahwong 137,Ekonomi,02:07,05:13,210000,186
Cirebon,Jakarta,Kereta,Gajahwong 137,Ekonomi,02:07,05:13,225000,186
Cirebon,Jakarta,Kereta,Gajahwong 137,Ekonomi,02:07,05:13,180000,186
Cirebon,Jakarta,Kereta,Gajahwong 137,Ekonomi,02:07,05:13,195000,186
Cirebon,Jakarta,Kereta,Gajahwong 137,Ekonomi,02:07,05:01,180000,174
Cirebon,Jakarta,Kereta,Gajahwong 137,Eksekutif,02:07,05:01,315000,174
Cirebon,Jakarta,Kereta,Gajahwong 137,Ekonomi,02:07,05:01,195000,174
Cirebon,Jakarta,Kereta,Sembrani 63,Eksekutif,02:23,04:47,600000,144
Cirebon,Jakarta,Kereta,Gajahwong 137,Ekonomi,02:07,05:01,210000,174
Cirebon,Jakarta,Kereta,Singasari 103,Ekonomi,02:40,06:09,220000,209
Cirebon,Jakarta,Kereta,Singasari 103,Ekonomi,02:40,06:09,210000,209
Cirebon,Jakarta,Kereta,Manahan 81F,Eksekutif,03:48,06:36,555000,168
Cirebon,Jakarta,Kereta,Manahan 81F,Eksekutif,03:48,06:18,490000,150
Cirebon,Jakarta,Kereta,Manahan 81F,Eksekutif,03:48,06:18,555000,150
Cirebon,Jakarta,Kereta,Manahan 81F,Eksekutif,03:48,06:18,450000,150
Cirebon,Jakarta,Kereta,Manahan 81F,Eksekutif,03:48,06:18,505000,150
Cirebon,Jakarta,Kereta,Bima 59,Eksekutif,03:26,06:00,440000,154
Cirebon,Jakarta,Kereta,Bima 59,Eksekutif,03:26,06:00,480000,154
Cirebon,Jakarta,Kereta,Bima 59,Eksekutif,03:26,06:00,470000,154
Cirebon,Jakarta,Kereta,Bima 59,Eksekutif,03:26,06:00,530000,154
Cirebon,Jakarta,Kereta,Bima 59,Eksekutif,03:26,05:44,440000,138
Cirebon,Jakarta,Kereta,Bima 59,Eksekutif,03:26,05:44,530000,138
Cirebon,Jakarta,Kereta,Bima 59,Eksekutif,03:26,05:44,470000,138
Cirebon,Jakarta,Kereta,Singasari 103,Eksekutif,02:40,06:09,350000,209
Cirebon,Jakarta,Kereta,Bima 59,Eksekutif,03:26,05:44,480000,138
Cirebon,Jakarta,Kereta,Argo Bromo Anggrek 3,Eksekutif,02:50,05:20,660000,150
Cirebon,Jakarta,Kereta,Argo Bromo Anggrek 3,Eksekutif,02:50,05:20,785000,150
Cirebon,Jakarta,Kereta,Argo Anggrek Luxury Sleeper 3L,Eksekutif,02:50,05:20,1450000,150
Cirebon,Jakarta,Kereta,Argo Bromo Anggrek 3,Eksekutif,02:50,05:20,700000,150
Cirebon,Jakarta,Kereta,Argo Bromo Anggrek 3,Eksekutif,02:50,05:20,620000,150
Cirebon,Jakarta,Kereta,Argo Bromo Anggrek 3,Eksekutif,02:50,05:20,715000,150
Cirebon,Jakarta,Kereta,Singasari 103,Eksekutif,02:40,05:57,340000,197
Cirebon,Jakarta,Kereta,Singasari 103,Ekonomi,02:40,05:57,225000,197
Cirebon,Bekasi,Kereta,Mataram 89,Ekonomi,14:12,16:33,265000,141
Cirebon,Jakarta,Kereta,Singasari 103,Eksekutif,02:40,05:57,310000,197
Cirebon,Jakarta,Kereta,Singasari 103,Ekonomi,02:40,05:57,220000,197
Cirebon,Jakarta,Kereta,Singasari 103,Ekonomi,02:40,05:57,210000,197
Cirebon,Jakarta,Kereta,Argo Anggrek Luxury Sleeper 3L,Eksekutif,02:50,05:20,1315000,150
Cirebon,Jakarta,Kereta,Gajahwong 137,Ekonomi,02:07,05:01,225000,174
Cirebon,Jakarta,Kereta,Gajahwong 137,Eksekutif,02:07,05:01,340000,174
Cirebon,Jakarta,Kereta,Gajahwong 137,Eksekutif,02:07,05:01,285000,174
Cirebon,Jakarta,Kereta,Argo Sindoro 13,Eksekutif,01:15,03:55,310000,160
Cirebon,Jakarta,Kereta,Argo Sindoro 13,Eksekutif,01:15,03:37,325000,142
Cirebon,Jakarta,Kereta,Argo Sindoro 13,Eksekutif,01:15,03:37,390000,142
Cirebon,Jakarta,Kereta,Argo Sindoro 13,Eksekutif,01:15,03:37,340000,142
Cirebon,Jakarta,Kereta,Argo Sindoro 13,Eksekutif,01:15,03:37,310000,142
Cirebon,Jakarta,Kereta,Argo Dwipangga Luxury 9L,Eksekutif,00:58,03:30,1375000,152
Cirebon,Jakarta,Kereta,Argo Dwipangga Luxury 9L,Eksekutif,00:58,03:30,1515000,152
Cirebon,Jakarta,Kereta,Argo Dwipangga 9,Eksekutif,00:58,03:30,520000,152
Cirebon,Jakarta,Kereta,Argo Dwipangga 9,Eksekutif,00:58,03:30,580000,152
Cirebon,Jakarta,Kereta,Argo Dwipangga 9,Eksekutif,00:58,03:30,560000,152
Cirebon,Jakarta,Kereta,Argo Dwipangga 9,Eksekutif,00:58,03:30,675000,152
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:18,505000,152
Cirebon,Jakarta,Kereta,Argo Sindoro 13,Eksekutif,01:15,03:55,325000,160
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:18,580000,152
Cirebon,Jakarta,Kereta,Taksaka Luxury 69L,Eksekutif,00:46,03:18,1250000,152
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:18,520000,152
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:18,475000,152
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:18,450000,152
Cirebon,Jakarta,Kereta,Taksaka Luxury 69L,Eksekutif,00:46,03:18,1375000,152
Cirebon,Jakarta,Kereta,Taksaka Luxury 69L,Eksekutif,00:46,03:01,1515000,135
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:01,520000,135
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:01,475000,135
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:01,505000,135
Cirebon,Jakarta,Kereta,Taksaka 69,Eksekutif,00:46,03:01,450000,135
Cirebon,Jakarta,Kereta,Taksaka Luxury 69L,Eksekutif,00:46,03:01,1250000,135
Cirebon,Jakarta,Kereta,Taksaka Luxury 69L,Eksekutif,00:46,03:01,1375000,135
Cirebon,Jakarta,Kereta,Taksaka Luxury 69L,Eksekutif,00:46,03:18,1515000,152
Cirebon,Jakarta,Kereta,Argo Sindoro 13,Eksekutif,01:15,03:55,390000,160
Cirebon,Jakarta,Kereta,Argo Sindoro 13,Eksekutif,01:15,03:55,340000,160
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Eksekutif,01:21,04:17,295000,176
Cirebon,Jakarta,Kereta,Brawijaya 57,Eksekutif,02:03,04:59,430000,176
Cirebon,Jakarta,Kereta,Brawijaya 57,Eksekutif,02:03,04:59,475000,176
Cirebon,Jakarta,Kereta,Brawijaya 57,Eksekutif,02:03,04:59,460000,176
Cirebon,Jakarta,Kereta,Brawijaya 57,Eksekutif,02:03,04:59,530000,176
Cirebon,Jakarta,Kereta,Brawijaya 57,Eksekutif,02:03,04:40,530000,157
Cirebon,Jakarta,Kereta,Brawijaya 57,Eksekutif,02:03,04:40,430000,157
Cirebon,Jakarta,Kereta,Brawijaya 57,Eksekutif,02:03,04:40,475000,157
Cirebon,Jakarta,Kereta,Brawijaya 57,Eksekutif,02:03,04:40,460000,157
Cirebon,Jakarta,Kereta,Pandalungan 77F,Eksekutif,01:50,04:45,285000,175
Cirebon,Jakarta,Kereta,Pandalungan 77F,Eksekutif,01:50,04:45,310000,175
Cirebon,Jakarta,Kereta,Pandalungan 77F,Eksekutif,01:50,04:45,300000,175
Cirebon,Jakarta,Kereta,Pandalungan 77F,Eksekutif,01:50,04:45,360000,175
Cirebon,Jakarta,Kereta,Pandalungan 77F,Eksekutif,01:50,04:27,360000,157
Cirebon,Jakarta,Kereta,Pandalungan 77F,Eksekutif,01:50,04:27,300000,157
Cirebon,Jakarta,Kereta,Pandalungan 77F,Eksekutif,01:50,04:27,285000,157
Cirebon,Jakarta,Kereta,Pandalungan 77F,Eksekutif,01:50,04:27,310000,157
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Ekonomi,01:21,04:05,175000,164
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Ekonomi,01:21,04:05,180000,164
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Eksekutif,01:21,04:05,310000,164
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Ekonomi,01:21,04:05,165000,164
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Eksekutif,01:21,04:05,295000,164
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Eksekutif,01:21,04:05,280000,164
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Ekonomi,01:21,04:17,180000,176
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Eksekutif,01:21,04:17,310000,176
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Ekonomi,01:21,04:17,175000,176
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Ekonomi,01:21,04:17,165000,176
Cirebon,Jakarta,Kereta,Tawang Jaya Premium 151,Eksekutif,01:21,04:17,280000,176
Cirebon,Surabaya,Kereta,Kertajaya 220A,Ekonomi,17:42,01:02,290000,440
Cirebon,Surabaya,Kereta,Kertajaya 220A,Ekonomi,17:42,01:02,320000,440
Cirebon,Surabaya,Kereta,Kertajaya 220A,Ekonomi,17:42,01:02,310000,440
Cirebon,Surabaya,Kereta,Airlangga 236B,Ekonomi,15:19,23:05,104000,466
Cirebon,Pekalongan,Kereta,Ciremai 144,Ekonomi,21:22,23:44,130000,142
Cirebon,Pekalongan,Kereta,Ciremai 144,Eksekutif,21:22,23:44,190000,142
Cirebon,Pekalongan,Kereta,Ciremai 144,Ekonomi,21:22,23:44,145000,142
Cirebon,Pekalongan,Kereta,Jayabaya 108,Eksekutif,20:34,22:25,380000,111
Cirebon,Pekalongan,Kereta,Jayabaya 108,Ekonomi,20:34,22:25,260000,111
Cirebon,Pekalongan,Kereta,Menoreh 226A,Ekonomi,20:07,22:02,190000,115
Cirebon,Pekalongan,Kereta,Menoreh 226A,Ekonomi,20:07,22:02,175000,115
Cirebon,Pekalongan,Kereta,Menoreh 226A,Ekonomi,20:07,22:02,180000,115
Cirebon,Pekalongan,Kereta,Menoreh 226A,Ekonomi,20:07,22:02,165000,115
Cirebon,Pekalongan,Kereta,Menoreh 226A,Ekonomi,20:07,22:02,195000,115
Cirebon,Pekalongan,Kereta,Argo Sindoro 12,Eksekutif,19:15,20:42,325000,87
Cirebon,Pekalongan,Kereta,Argo Sindoro 12,Eksekutif,19:15,20:42,340000,87
Cirebon,Pekalongan,Kereta,Ciremai 144,Ekonomi,21:22,23:44,150000,142
Cirebon,Pekalongan,Kereta,Argo Sindoro 12,Eksekutif,19:15,20:42,310000,87
Cirebon,Pekalongan,Kereta,Argo Sindoro 12,Eksekutif,19:15,20:42,295000,87
Cirebon,Pekalongan,Kereta,Brawijaya 58,Eksekutif,18:35,20:16,475000,101
Cirebon,Pekalongan,Kereta,Brawijaya 58,Eksekutif,18:35,20:16,365000,101
Cirebon,Pekalongan,Kereta,Brawijaya 58,Eksekutif,18:35,20:16,430000,101
Cirebon,Pekalongan,Kereta,Brawijaya 58,Eksekutif,18:35,20:16,460000,101
Cirebon,Pekalongan,Kereta,Brawijaya 58,Eksekutif,18:35,20:16,530000,101
Cirebon,Pekalongan,Kereta,Brawijaya 58,Eksekutif,18:35,20:16,405000,101
Cirebon,Bekasi,Kereta,Mataram 89,Ekonomi,14:12,16:33,270000,141
Cirebon,Bekasi,Kereta,Mataram 89,Eksekutif,14:12,16:33,375000,141
Cirebon,Bekasi,Kereta,Mataram 89,Ekonomi,14:12,16:33,240000,141
Cirebon,Bekasi,Kereta,Mataram 89,Ekonomi,14:12,16:33,225000,141
Cirebon,Bekasi,Kereta,Mataram 89,Ekonomi,14:12,16:33,250000,141
Cirebon,Pekalongan,Kereta,Argo Sindoro 12,Eksekutif,19:15,20:42,390000,87
Cirebon,Bekasi,Kereta,Mataram 89,Eksekutif,14:12,16:33,390000,141
Cirebon,Pekalongan,Kereta,Ciremai 144,Ekonomi,21:22,23:44,135000,142
Cirebon,Pekalongan,Kereta,Ciremai 144,Eksekutif,21:22,23:44,195000,142
Cirebon,Pekalongan,Kereta,Gumarang 130A,Bisnis,23:41,01:40,295000,119
Cirebon,Pekalongan,Kereta,Gumarang 130A,Bisnis,23:41,01:40,265000,119
Cirebon,Pekalongan,Kereta,Pandalungan 78F,Eksekutif,23:24,01:19,150000,115
Cirebon,Pekalongan,Kereta,Pandalungan 78F,Eksekutif,23:24,01:19,130000,115
Cirebon,Pekalongan,Kereta,Pandalungan 78F,Eksekutif,23:24,01:19,145000,115
Cirebon,Pekalongan,Kereta,Pandalungan 78F,Eksekutif,23:24,01:19,180000,115
Cirebon,Pekalongan,Kereta,Pandalungan 78F,Eksekutif,23:24,01:19,155000,115
Cirebon,Pekalongan,Kereta,Argo Bromo Anggrek 4,Eksekutif,22:56,00:15,660000,79
Cirebon,Pekalongan,Kereta,Argo Bromo Anggrek 4,Eksekutif,22:56,00:15,715000,79
Cirebon,Pekalongan,Kereta,Argo Bromo Anggrek 4,Eksekutif,22:56,00:15,700000,79
Cirebon,Pekalongan,Kereta,Argo Bromo Anggrek 4,Eksekutif,22:56,00:15,785000,79
Cirebon,Pekalongan,Kereta,Argo Bromo Anggrek 4,Eksekutif,22:56,00:15,620000,79
Cirebon,Pekalongan,Kereta,Ciremai 144,Ekonomi,21:22,23:44,140000,142
Cirebon,Pekalongan,Kereta,Argo Anggrek Luxury Sleeper 4L,Eksekutif,22:56,00:15,1200000,79
Cirebon,Pekalongan,Kereta,Argo Anggrek Luxury Sleeper 4L,Eksekutif,22:56,00:15,1450000,79
Cirebon,Pekalongan,Kereta,Majapahit 216,Ekonomi,22:34,00:37,220000,123
Cirebon,Pekalongan,Kereta,Majapahit 216,Ekonomi,22:34,00:37,210000,123
Cirebon,Pekalongan,Kereta,Majapahit 216,Ekonomi,22:34,00:37,225000,123
Cirebon,Pekalongan,Kereta,Sembrani Luxury 64L,Eksekutif,22:04,23:28,1375000,84
Cirebon,Pekalongan,Kereta,Sembrani Luxury 64L,Eksekutif,22:04,23:28,1135000,84
Cirebon,Pekalongan,Kereta,Sembrani 64,Eksekutif,22:04,23:28,615000,84
Cirebon,Pekalongan,Kereta,Sembrani Luxury 64L,Eksekutif,22:04,23:28,1250000,84
Cirebon,Pekalongan,Kereta,Sembrani Luxury 64L,Eksekutif,22:04,23:28,1080000,84
Cirebon,Pekalongan,Kereta,Ciremai 144,Eksekutif,21:22,23:44,210000,142
Cirebon,Pekalongan,Kereta,Ciremai 144,Eksekutif,21:22,23:44,225000,142
Cirebon,Pekalongan,Kereta,Ciremai 144,Eksekutif,21:22,23:44,205000,142
Cirebon,Pekalongan,Kereta,Argo Anggrek Luxury Sleeper 4L,Eksekutif,22:56,00:15,1315000,79
Cirebon,Bekasi,Kereta,Mataram 89,Eksekutif,14:12,16:33,415000,141
Cirebon,Bekasi,Kereta,Argo Cheribon 27,Eksekutif,14:04,17:03,200000,179
Cirebon,Bekasi,Kereta,Argo Cheribon 27,Ekonomi,14:04,17:03,150000,179
Cirebon,Pekalongan,Kereta,Airlangga 236B,Ekonomi,14:29,17:21,49000,172
Cirebon,Pekalongan,Kereta,Matarmaja 234A,Ekonomi,14:18,16:25,160000,127
Cirebon,Pekalongan,Kereta,Matarmaja 234A,Ekonomi,14:18,16:25,165000,127
Cirebon,Pekalongan,Kereta,Matarmaja 234A,Ekonomi,14:18,16:25,170000,127
Cirebon,Pekalongan,Kereta,Matarmaja 234A,Ekonomi,14:18,16:25,175000,127
Cirebon,Pekalongan,Kereta,Tawang Jaya Premium 152B,Ekonomi,13:00,14:58,150000,118
Cirebon,Pekalongan,Kereta,Tawang Jaya Premium 152B,Eksekutif,13:00,14:58,265000,118
Cirebon,Pekalongan,Kereta,Tawang Jaya Premium 152B,Eksekutif,13:00,14:58,295000,118
Cirebon,Pekalongan,Kereta,Tawang Jaya Premium 152B,Ekonomi,13:00,14:58,135000,118
Cirebon,Pekalongan,Kereta,Tawang Jaya Premium 152B,Eksekutif,13:00,14:58,310000,118
Cirebon,Pekalongan,Kereta,Tawang Jaya Premium 152B,Ekonomi,13:00,14:58,160000,118
Cirebon,Pekalongan,Kereta,Tawang Jaya Premium 152B,Eksekutif,13:00,14:58,280000,118
Cirebon,Pekalongan,Kereta,Matarmaja 234A,Ekonomi,14:41,16:25,160000,104
Cirebon,Pekalongan,Kereta,Tawang Jaya Premium 152B,Ekonomi,13:00,14:58,165000,118
Cirebon,Pekalongan,Kereta,Sembrani Luxury 62L,Eksekutif,12:28,13:53,1250000,85
Cirebon,Pekalongan,Kereta,Sembrani 62,Eksekutif,12:28,13:53,675000,85
Cirebon,Pekalongan,Kereta,Sembrani Luxury 62L,Eksekutif,12:28,13:53,1135000,85
Cirebon,Pekalongan,Kereta,Sembrani 62,Eksekutif,12:28,13:53,565000,85
Cirebon,Pekalongan,Kereta,Sembrani 62,Eksekutif,12:28,13:53,600000,85
Cirebon,Pekalongan,Kereta,Sembrani Luxury 62L,Eksekutif,12:28,13:53,1375000,85
Cirebon,Pekalongan,Kereta,Sembrani 62,Eksekutif,12:28,13:53,525000,85
Cirebon,Pekalongan,Kereta,Dharmawangsa 132,Eksekutif,12:07,14:15,315000,128
Cirebon,Pekalongan,Kereta,Dharmawangsa 132,Ekonomi,12:07,14:15,195000,128
Cirebon,Pekalongan,Kereta,Argo Bromo Anggrek 2,Eksekutif,10:46,12:05,715000,79
Cirebon,Pekalongan,Kereta,Argo Bromo Anggrek 2,Eksekutif,10:46,12:05,700000,79
Cirebon,Kebumen,Kereta,Sawunggalih 150,Eksekutif,20:51,00:29,305000,218
Cirebon,Pekalongan,Kereta,Sembrani 62,Eksekutif,12:28,13:53,615000,85
Cirebon,Pekalongan,Kereta,Matarmaja 234A,Ekonomi,14:41,16:25,170000,104
Cirebon,Pekalongan,Kereta,Matarmaja 234A,Ekonomi,14:41,16:25,165000,104
Cirebon,Pekalongan,Kereta,Matarmaja 234A,Ekonomi,14:41,16:25,175000,104
Cirebon,Bekasi,Kereta,Bangunkarta 123,Ekonomi,14:00,16:25,205000,145
Cirebon,Bekasi,Kereta,Bangunkarta 123,Eksekutif,14:00,16:25,285000,145
Cirebon,Bekasi,Kereta,Bangunkarta 123,Eksekutif,14:00,16:25,310000,145
Cirebon,Bekasi,Kereta,Bangunkarta 123,Eksekutif,14:00,16:25,320000,145
Cirebon,Bekasi,Kereta,Bangunkarta 123,Ekonomi,14:00,16:25,200000,145
Cirebon,Bekasi,Kereta,Bangunkarta 123,Ekonomi,14:00,16:25,210000,145
Cirebon,Bekasi,Kereta,Bangunkarta 123,Eksekutif,14:00,16:09,285000,129
Cirebon,Bekasi,Kereta,Bangunkarta 123,Eksekutif,14:00,16:09,320000,129
Cirebon,Bekasi,Kereta,Bangunkarta 123,Ekonomi,14:00,16:09,200000,129
Cirebon,Pekalongan,Kereta,Kertajaya 220A,Ekonomi,17:42,19:32,150000,110
Cirebon,Pekalongan,Kereta,Kertajaya 220A,Ekonomi,17:42,19:32,195000,110
Cirebon,Pekalongan,Kereta,Kertajaya 220A,Ekonomi,17:42,19:32,190000,110
Cirebon,Pekalongan,Kereta,Kertajaya 220A,Ekonomi,17:42,19:32,205000,110
Cirebon,Pekalongan,Kereta,Kertajaya 220A,Ekonomi,17:42,19:32,175000,110
Cirebon,Pekalongan,Kereta,Argo Merbabu 20F,Eksekutif,17:19,19:10,280000,111
Cirebon,Pekalongan,Kereta,Argo Merbabu 20F,Eksekutif,17:19,19:10,265000,111
Cirebon,Pekalongan,Kereta,Argo Merbabu 20F,Eksekutif,17:19,19:10,235000,111
Cirebon,Pekalongan,Kereta,Argo Merbabu 20F,Eksekutif,17:19,19:10,250000,111
Cirebon,Pekalongan,Kereta,Argo Merbabu 20F,Eksekutif,17:19,19:10,310000,111
Cirebon,Pekalongan,Kereta,Argo Merbabu 20F,Eksekutif,17:19,19:10,295000,111
Cirebon,Pekalongan,Kereta,Argo Merbabu 20F,Eksekutif,17:19,19:10,345000,111
Cirebon,Pekalongan,Kereta,Brantas 112,Ekonomi,16:38,18:27,180000,109
Cirebon,Pekalongan,Kereta,Brantas 112,Eksekutif,16:38,18:27,315000,109
Cirebon,Pekalongan,Kereta,Airlangga 236B,Ekonomi,15:19,17:21,49000,122
Cirebon,Pekalongan,Kereta,Blambangan Ekspres 186B,Ekonomi,15:14,16:59,105000,105
Cirebon,Pekalongan,Kereta,Blambangan Ekspres 186B,Eksekutif,15:14,16:59,140000,105
Cirebon,Pekalongan,Kereta,Airlangga 236B,Ekonomi,14:55,17:21,49000,146
Cirebon,Pekalongan,Kereta,Gumarang 130A,Eksekutif,23:41,01:40,430000,119
Cirebon,Pekalongan,Kereta,Argo Bromo Anggrek 2,Eksekutif,10:46,12:05,660000,79
Cirebon,Pekalongan,Kereta,Gumarang 130A,Eksekutif,23:41,01:40,465000,119
Cirebon,Pekalongan,Kereta,Gumarang 130A,Bisnis,23:41,01:40,280000,119
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:02,00:03,560000,601
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:02,00:03,540000,601
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Ekonomi,14:02,00:03,390000,601
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Ekonomi,14:02,00:03,360000,601
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:02,00:03,490000,601
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Ekonomi,14:02,00:13,390000,611
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:02,00:13,490000,611
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:02,00:13,540000,611
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Ekonomi,14:02,00:13,360000,611
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Ekonomi,14:02,00:13,380000,611
Cirebon,Surabaya,Kereta,Gaya Baru Malam Selatan 106,Eksekutif,14:02,00:13,560000,611
Cirebon,Surabaya,Kereta,Sembrani 62,Eksekutif,12:28,18:20,750000,352
